::1 - - [21/Mar/2025:08:56:20 +0700] "GET /LTW/php/file3.php HTTP/1.1" 200 244 "http://localhost:8081/LTW/php/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0"
::1 - - [21/Mar/2025:08:56:41 +0700] "GET /LTW/php/file3.php HTTP/1.1" 200 241 "http://localhost:8081/LTW/php/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0"
::1 - - [21/Mar/2025:08:56:47 +0700] "GET /LTW/php/file3.php HTTP/1.1" 200 236 "http://localhost:8081/LTW/php/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0"
::1 - - [11/Apr/2025:00:21:50 +0700] "GET /WebNguNghia HTTP/1.1" 301 343 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 Edg/135.0.0.0"
::1 - - [11/Apr/2025:00:21:50 +0700] "GET /WebNguNghia/ HTTP/1.1" 200 998 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 Edg/135.0.0.0"
::1 - - [11/Apr/2025:00:21:50 +0700] "GET /icons/blank.gif HTTP/1.1" 200 148 "http://localhost:8081/WebNguNghia/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 Edg/135.0.0.0"
::1 - - [11/Apr/2025:00:21:50 +0700] "GET /icons/back.gif HTTP/1.1" 200 216 "http://localhost:8081/WebNguNghia/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 Edg/135.0.0.0"
::1 - - [11/Apr/2025:00:21:50 +0700] "GET /icons/folder.gif HTTP/1.1" 200 225 "http://localhost:8081/WebNguNghia/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 Edg/135.0.0.0"
::1 - - [11/Apr/2025:00:21:50 +0700] "GET /favicon.ico HTTP/1.1" 200 30894 "http://localhost:8081/WebNguNghia/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 Edg/135.0.0.0"
::1 - - [11/Apr/2025:00:21:52 +0700] "GET /WebNguNghia/ecommerce-php/ HTTP/1.1" 200 1704 "http://localhost:8081/WebNguNghia/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 Edg/135.0.0.0"
::1 - - [11/Apr/2025:00:21:52 +0700] "GET /WebNguNghia/ecommerce-php/images/ao1.jpg HTTP/1.1" 404 297 "http://localhost:8081/WebNguNghia/ecommerce-php/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 Edg/135.0.0.0"
::1 - - [11/Apr/2025:00:21:52 +0700] "GET /WebNguNghia/ecommerce-php/images/ao2.jpg HTTP/1.1" 404 297 "http://localhost:8081/WebNguNghia/ecommerce-php/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 Edg/135.0.0.0"
::1 - - [11/Apr/2025:00:21:52 +0700] "GET /WebNguNghia/ecommerce-php/images/quan1.jpg HTTP/1.1" 404 297 "http://localhost:8081/WebNguNghia/ecommerce-php/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 Edg/135.0.0.0"
::1 - - [11/Apr/2025:00:21:52 +0700] "GET /WebNguNghia/ecommerce-php/style.css HTTP/1.1" 200 793 "http://localhost:8081/WebNguNghia/ecommerce-php/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 Edg/135.0.0.0"
::1 - - [11/Apr/2025:00:22:00 +0700] "GET /WebNguNghia/ecommerce-php/index.php HTTP/1.1" 200 1704 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 Edg/135.0.0.0"
::1 - - [11/Apr/2025:00:22:00 +0700] "GET /WebNguNghia/ecommerce-php/images/ao1.jpg HTTP/1.1" 404 297 "http://localhost:8081/WebNguNghia/ecommerce-php/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 Edg/135.0.0.0"
::1 - - [11/Apr/2025:00:22:00 +0700] "GET /WebNguNghia/ecommerce-php/images/ao2.jpg HTTP/1.1" 404 297 "http://localhost:8081/WebNguNghia/ecommerce-php/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 Edg/135.0.0.0"
::1 - - [11/Apr/2025:00:22:00 +0700] "GET /WebNguNghia/ecommerce-php/images/quan1.jpg HTTP/1.1" 404 297 "http://localhost:8081/WebNguNghia/ecommerce-php/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 Edg/135.0.0.0"
::1 - - [11/Apr/2025:00:22:02 +0700] "POST /WebNguNghia/ecommerce-php/add_to_cart.php HTTP/1.1" 404 297 "http://localhost:8081/WebNguNghia/ecommerce-php/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 Edg/135.0.0.0"
::1 - - [11/Apr/2025:00:22:05 +0700] "POST /WebNguNghia/ecommerce-php/add_to_cart.php HTTP/1.1" 404 297 "http://localhost:8081/WebNguNghia/ecommerce-php/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 Edg/135.0.0.0"
::1 - - [11/Apr/2025:00:22:07 +0700] "POST /WebNguNghia/ecommerce-php/add_to_cart.php HTTP/1.1" 404 297 "http://localhost:8081/WebNguNghia/ecommerce-php/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 Edg/135.0.0.0"
